"condition","treatment","timepoint","EntrezID","logfc","pval","fdr"
"5FU_6","5FU","6h",29540,-0.559095853167325,1.01144927438287e-05,3.435386870331e-05
"5FU_6","5FU","6h",29546,-0.300009572174223,2.94437192285359e-07,1.25777484488439e-06
"5FU_6","5FU","6h",29548,-0.17945619925923,0.00196230863728022,0.00441060008598291
"5FU_6","5FU","6h",29560,-0.421111239553105,5.69120775257821e-12,4.33210447861e-11
"5FU_6","5FU","6h",29567,-1.36465038361859,3.67005000606698e-05,0.000113285064238174
"5FU_6","5FU","6h",29568,-0.322470465328694,0.000129065305574533,0.000359918846011067
"5FU_6","5FU","6h",29576,-1.38082033625332,1.9522872503842e-09,1.10601746368594e-08
"5FU_6","5FU","6h",29577,-0.653335256791989,1.08963076382939e-10,7.1757855822502e-10
"5FU_6","5FU","6h",29578,-0.282532628725527,0.00033987079381001,0.000877969388198596
"5FU_6","5FU","6h",29580,-0.533609241197471,7.54923616901324e-11,5.07167162906462e-10
"5FU_6","5FU","6h",29585,-1.43601711541937,6.70236805028041e-06,2.34711897506692e-05
"5FU_6","5FU","6h",29592,-1.22912835490405,1.45736596004617e-31,5.45257176928329e-30
"5FU_6","5FU","6h",29595,-1.79898793668852,1.00643710282053e-21,1.87790840954487e-20
"5FU_6","5FU","6h",29598,-0.214018402004395,0.000494210980276356,0.00124227057114717
"5FU_6","5FU","6h",29600,-1.0037915987951,2.97948913366315e-15,3.1978971129302e-14
"5FU_6","5FU","6h",29606,-0.185512383445105,7.56477174676801e-05,0.00022001936051651
"5FU_6","5FU","6h",29610,-0.340388511481501,0.000374130531541666,0.000958643619024192
"5FU_6","5FU","6h",29611,-0.255195637881694,4.47997264946314e-05,0.000135751659255229
"5FU_6","5FU","6h",29616,-0.433431076277882,6.24171793884986e-09,3.32510845102565e-08
"5FU_6","5FU","6h",29631,-0.293739625669321,0.00034541152652514,0.000891017255768678
"5FU_6","5FU","6h",29633,-0.238812366073786,0.00407190628831978,0.00853312082364379
"5FU_6","5FU","6h",29637,-0.512211323374947,2.69899072172344e-06,9.99265097022715e-06
"5FU_6","5FU","6h",29644,-1.80259482925133,2.06796281273963e-05,6.61039551430102e-05
"5FU_6","5FU","6h",29650,-0.481875135987198,6.12265333259475e-12,4.6435172799679e-11
"5FU_6","5FU","6h",29657,-0.739648556091551,8.67379903803818e-10,5.11915941604248e-09
"5FU_6","5FU","6h",29659,-0.202851778044472,0.0016676228596658,0.00381013863415637
"5FU_6","5FU","6h",29665,-0.954356950178289,9.61790152932977e-05,0.00027457618449954
"5FU_6","5FU","6h",29667,-1.16900383814393,7.95073966228366e-48,9.11142244447845e-46
"5FU_6","5FU","6h",29678,-0.218738949284228,8.51799611851491e-05,0.000245486961403695
"5FU_6","5FU","6h",29682,-2.64553411000789,0.00385333734487718,0.00811951233782286
"5FU_6","5FU","6h",29699,-0.278657387247855,2.8840238363942e-08,1.40852627231145e-07
"5FU_6","5FU","6h",29704,-1.53139693550971,3.66325324041348e-05,0.000113099252568897
"5FU_6","5FU","6h",29707,-3.10682590609207,0.00231002561185784,0.00511254756006371
"5FU_6","5FU","6h",29713,-1.20424174403314,7.46498729982247e-34,3.35325386301284e-32
"5FU_6","5FU","6h",29715,-0.670121735853658,1.74202872387692e-23,3.685099716178e-22
"5FU_6","5FU","6h",29717,-0.376604377305602,0.00104898507941629,0.00248404309238932
"5FU_6","5FU","6h",29723,-0.226729986508322,1.3029498620381e-05,4.32948225847088e-05
"5FU_6","5FU","6h",29731,-1.32049467246098,2.90135436819212e-07,1.2408554650211e-06
"5FU_6","5FU","6h",29733,-0.638393113309988,1.62611768956914e-06,6.23131038809617e-06
"5FU_6","5FU","6h",29735,-1.07865576688875,0.00155649485158198,0.00357419155410606
"5FU_6","5FU","6h",29743,-0.433930289549454,1.11873183655697e-10,7.36076995897387e-10
"5FU_6","5FU","6h",29745,-0.862917299709307,4.80385106444175e-05,0.000144632288770966
"5FU_6","5FU","6h",29751,-0.914568081884544,4.24240719587668e-08,2.02174179203632e-07
"5FU_6","5FU","6h",29755,-0.75558429471462,3.47308447641152e-11,2.43132618901843e-10
"5FU_6","5FU","6h",29885,-0.187854479142201,0.00267329243172776,0.00582877873428702
"5FU_6","5FU","6h",50556,-0.4679754725385,7.7800518157907e-13,6.44822745598051e-12
"5FU_6","5FU","6h",50558,-0.231660839969402,0.00301118317872954,0.00650218990849105
"5FU_6","5FU","6h",50563,-1.64742746278321,8.74642699484159e-29,2.63007228270505e-27
